LanguageIdk,CodingScheme,FindingCode,Finding group code,Finding group CUI,Finding group preferred label,Finding group SnomedID,Finding code description,Finding code CUI,Finding code preferred label,Finding code snomed ID,Severity code CUI,Severity code preferred label,Severity code snomed ID
1,AgilentB00      ,PV-0003         ,PV,C0034088,Pulmonary Valve,39057006,Thickened pulmonic valve leaflets,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0004         ,PV,C0034089,Pulmonary Valve,39057007,Doming pulmonic valve leaflets,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0005         ,PV,C0034090,Pulmonary Valve,39057008,Bicommissural pulmonic valve,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0006         ,PV,C0034091,Pulmonary Valve,39057009,Dysplastic pulmonic valve,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0007         ,PV,C0034092,Pulmonary Valve,39057010,Absent pulmonic valve,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0008         ,PV,C0034093,Pulmonary Valve,39057011,Pulmonary atresia,C0265908,Pulmonary atresia,204443008,C0265908,Pulmonary atresia,204443008
1,AgilentB00      ,PV-0009         ,PV,C0034094,Pulmonary Valve,39057012,Normal pulmonic valve annulus,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0010         ,PV,C0034095,Pulmonary Valve,39057013,Large pulmonic valve annulus,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0011         ,PV,C0034096,Pulmonary Valve,39057014,Small pulmonic valve annulus,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0012         ,PV,C0034097,Pulmonary Valve,39057015,Infundibular pulmonic stenosis,C0034084,Infundibular pulmonic stenosis,3192005,C0034084,Infundibular pulmonic stenosis,3192005
1,AgilentB00      ,PV-0013         ,PV,C0034098,Pulmonary Valve,39057016,Hypoplastic pulmonary infundibulum,C0175325,infundibulum,424598007,C0175325,infundibulum,424598007
1,AgilentB00      ,PV-0014         ,PV,C0034099,Pulmonary Valve,39057017,Double chambered right ventricle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,PV-0015         ,PV,C0034100,Pulmonary Valve,39057018,Supravalvular pulmonary stenosis,C0034089,pulmonary stenosis,56786000,C0034089,pulmonary stenosis,56786000
1,AgilentB00      ,PV-0016         ,PV,C0034101,Pulmonary Valve,39057019,Pulmonic valve insufficiency,C0034088,Pulmonic valve insufficiency,91434003,C0034088,Pulmonic valve insufficiency,91434003
1,AgilentB00      ,PV-0017         ,PV,C0034102,Pulmonary Valve,39057020,Normal pulmonic valve velocity,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0018         ,PV,C0034103,Pulmonary Valve,39057021,No pulmonic valve insufficiency,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0019         ,PV,C0034104,Pulmonary Valve,39057022,Increased pulmonic valve velocity,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0020         ,PV,C0034105,Pulmonary Valve,39057023,Decreased pulmonic valve velocity,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0021         ,PV,C0034106,Pulmonary Valve,39057024,_ peak subpulmonary gradient,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PV-0022         ,PV,C0034107,Pulmonary Valve,39057025,_ peak pulmonary valve gradient,C0034086,pulmonary valve,39057004,C0034086,pulmonary valve,39057004
1,AgilentB00      ,PV-0023         ,PV,C0034108,Pulmonary Valve,39057026,_ peak suprapulmonary gradient,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,PV-0024         ,PV,C0034109,Pulmonary Valve,39057027,_ pulmonic valve insufficiency,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0025         ,PV,C0034110,Pulmonary Valve,39057028,The pulmonic valve is not well visualized.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0030         ,PV,C0034111,Pulmonary Valve,39057029,The pulmonic valve is partially flail.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0031         ,PV,C0034112,Pulmonary Valve,39057030,There is a flail pulmonic valve leaflet.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0032         ,PV,C0034113,Pulmonary Valve,39057031,There is no vegetation on the pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0033         ,PV,C0034114,Pulmonary Valve,39057032,A pulmonic valvular vegetation cannot be excluded.,C1285498,vegetation,363564008,C1285498,vegetation,363564008
1,AgilentB00      ,PV-0034         ,PV,C0034115,Pulmonary Valve,39057033,There is a _ vegetation or mass on the pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0036         ,PV,C0034116,Pulmonary Valve,39057034,There is _ valvular pulmonic stenosis.,C0034089,valvular pulmonic stenosis,56786000,C0034089,valvular pulmonic stenosis,56786000
1,AgilentB00      ,PV-0038         ,PV,C0034117,Pulmonary Valve,39057035,Tetralogy of Fallot is present.,C0039685,Tetralogy of Fallot,86299006,C0039685,Tetralogy of Fallot,86299006
1,AgilentB00      ,PV-0043         ,PV,C0034118,Pulmonary Valve,39057036,The prosthetic pulmonic valve is not well visualized.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0044         ,PV,C0034119,Pulmonary Valve,39057037,The prosthetic pulmonic valve is well-seated.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0045         ,PV,C0034120,Pulmonary Valve,39057038,There is a _ pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0046         ,PV,C0034121,Pulmonary Valve,39057039,There is a _ pulmonic mechanical prosthesis.,C0525024,prosthesis,118663006,C0525024,prosthesis,118663006
1,AgilentB00      ,PV-0047         ,PV,C0034122,Pulmonary Valve,39057040,A homograft is present.,C0040739,homograft,50223000,C0040739,homograft,50223000
1,AgilentB00      ,PV-0048         ,PV,C0034123,Pulmonary Valve,39057041,The prosthetic pulmonic valve appears to open well.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0049         ,PV,C0034124,Pulmonary Valve,39057042,The opening of the prosthetic pulmonic valve appears to be limited.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0050         ,PV,C0034125,Pulmonary Valve,39057043,The prosthetic pulmonic valve appears abnormal.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0051         ,PV,C0034126,Pulmonary Valve,39057044,Abnormal rocking of prosthetic pulmonic valve suggests dehiscence.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0052         ,PV,C0034127,Pulmonary Valve,39057045,The gradient is normal for this prosthetic pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0053         ,PV,C0034128,Pulmonary Valve,39057046,The gradient is abnormal for this prosthetic pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0057         ,PV,C0034129,Pulmonary Valve,39057047,There are no vegetations on this prosthetic pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0058         ,PV,C0034130,Pulmonary Valve,39057048,Vegetations are suspected on this prosthetic pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,PV-0059         ,PV,C0034131,Pulmonary Valve,39057049,Vegetations are present on this on this prosthetic pulmonic valve.,C0034086,pulmonic valve,39057004,C0034086,pulmonic valve,39057004
1,AgilentB00      ,RA-0001         ,RA,C0225844,Right Atrium,73829009,Normal right atrial size,C0232357,Normal,45332005,C0232357,Normal,45332005
1,AgilentB00      ,RA-0002         ,RA,C0225845,Right Atrium,73829010,_ right atrial enlargement,C0741276,atrial enlargement,No match,C0741276,atrial enlargement,No match
1,AgilentB00      ,RA-0003         ,RA,C0225846,Right Atrium,73829011,_ right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0004         ,RA,C0225847,Right Atrium,73829012,Left juxtaposition of right atrial appendage,C0225832,atrial appendage,68786006,C0225832,atrial appendage,68786006
1,AgilentB00      ,RA-0005         ,RA,C0225848,Right Atrium,73829013,No evidence of right atrial mass/thrombus,C0087086,thrombus,70281000,C0087086,thrombus,70281000
1,AgilentB00      ,RA-0006         ,RA,C0225849,Right Atrium,73829014,Prominent eustachian valve,C0225848,eustachian valve,61995003,C0225848,eustachian valve,61995003
1,AgilentB00      ,RA-0007         ,RA,C0225850,Right Atrium,73829015,Chiari network,C0265868,Chiari network,277725008,C0265868,Chiari network,277725008
1,AgilentB00      ,RA-0008         ,RA,C0225851,Right Atrium,73829016,Cor triatriatum dexter,C0344697,Cor triatriatum dexter,274947007,C0344697,Cor triatriatum dexter,274947007
1,AgilentB00      ,RA-0009         ,RA,C0225852,Right Atrium,73829017,Right atrial mass,C0018792,atrial,59652004,C0018792,atrial,59652004
1,AgilentB00      ,RA-0010         ,RA,C0225853,Right Atrium,73829018,Right atrial thrombus,C0748428,Right atrial thrombus,473359008,C0748428,Right atrial thrombus,473359008
1,AgilentB00      ,RA-0011         ,RA,C0225854,Right Atrium,73829019,Pacer wire in right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0012         ,RA,C0225855,Right Atrium,73829020,Right atrial catheter,C0085590,catheter,19923001,C0085590,catheter,19923001
1,AgilentB00      ,RA-0013         ,RA,C0225856,Right Atrium,73829021,Tumor in right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0014         ,RA,C0225857,Right Atrium,73829022,Spontaneous contrast in right atrium,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0015         ,RA,C0225858,Right Atrium,73829023,Umbilical vein catheter in right atrium,C1280193,Umbilical vein,244409001,C1280193,Umbilical vein,244409001
1,AgilentB00      ,RA-0016         ,RA,C0225859,Right Atrium,73829024,Right atrium not well visualized.,C1269890,Right atrium,244383003,C1269890,Right atrium,244383003
1,AgilentB00      ,RA-0019         ,RA,C0225860,Right Atrium,73829025,Borderline right atrial enlargement.,C0741276,atrial enlargement,No match,C0741276,atrial enlargement,No match
1,AgilentB00      ,RA-0021         ,RA,C0225861,Right Atrium,73829026,The right atrium is enlarged due to cardiac transplantation.,C0018823,cardiac transplantation,149204008,C0018823,cardiac transplantation,149204008
1,AgilentB00      ,RA-0022         ,RA,C0225862,Right Atrium,73829027,A mass is seen in the right atrium.,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0023         ,RA,C0225863,Right Atrium,73829028,A thrombus is seen in the right atrium.,C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,RA-0027         ,RA,C0225864,Right Atrium,73829029,A dilated inferior vena cava suggests increased right atrial pressure.,C0456165,right atrial pressure,276755008,C0456165,right atrial pressure,276755008
1,AgilentB00      ,RA-0029         ,RA,C0225865,Right Atrium,73829030,The coronary sinus is dilated.,C0456944,coronary sinus,90219004,C0456944,coronary sinus,90219004
1,AgilentB00      ,RA-0031         ,RA,C0225866,Right Atrium,73829031,The inter-atrial septum bows toward the left atrium consistent with high right atrial pressure.,C0456165,right atrial pressure,276755008,C0456165,right atrial pressure,276755008
1,AgilentB00      ,RV-0001         ,RV,C0225883,Right Ventricle,53085002,Normal right ventricle structure and size,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0002         ,RV,C0225884,Right Ventricle,53085003,"Dilated right ventricle, _",C0344893,Dilated right ventricle,253522006,C0344893,Dilated right ventricle,253522006
1,AgilentB00      ,RV-0003         ,RV,C0225885,Right Ventricle,53085004,"Thickened right ventricle free wall, _",C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0004         ,RV,C0225886,Right Ventricle,53085005,Hypoplastic right heart syndrome,C0344963,Hypoplastic right heart syndrome,204348000,C0344963,Hypoplastic right heart syndrome,204348000
1,AgilentB00      ,RV-0005         ,RV,C0225887,Right Ventricle,53085006,Double chambered right ventricle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0006         ,RV,C0225888,Right Ventricle,53085007,Prominent right ventricle muscle bundle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0007         ,RV,C0225889,Right Ventricle,53085008,Right ventricular dysplasia,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0008         ,RV,C0225890,Right Ventricle,53085009,"Hypoplastic right ventricle, _",C4478244,Hypoplastic right ventricle,No match,C4478244,Hypoplastic right ventricle,No match
1,AgilentB00      ,RV-0009         ,RV,C0225891,Right Ventricle,53085010,No evidence of right ventricular tumor,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0010         ,RV,C0225892,Right Ventricle,53085011,Right ventricular tumor,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0011         ,RV,C0225893,Right Ventricle,53085012,Right ventricular vegetation,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0012         ,RV,C0225894,Right Ventricle,53085013,Tumor in right ventricle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0013         ,RV,C0225895,Right Ventricle,53085014,Spontaneous contrast in right ventricle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0014         ,RV,C0225896,Right Ventricle,53085015,Endocardial fibroelastosis of right ventricle,C0014117,Endocardial fibroelastosis,65457005,C0014117,Endocardial fibroelastosis,65457005
1,AgilentB00      ,RV-0015         ,RV,C0225897,Right Ventricle,53085016,Normal right ventricular systolic and diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0016         ,RV,C0225898,Right Ventricle,53085017,Normal right ventricular systolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0017         ,RV,C0225899,Right Ventricle,53085018,Normal right ventricular diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0018         ,RV,C0225900,Right Ventricle,53085019,Hyperdynamic right ventricular function,C5238742,Hyperdynamic,No match,C5238742,Hyperdynamic,No match
1,AgilentB00      ,RV-0019         ,RV,C0225901,Right Ventricle,53085020,_ decreased right ventricular systolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0020         ,RV,C0225902,Right Ventricle,53085021,Abnormal right ventricular diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0021         ,RV,C0225903,Right Ventricle,53085022,Normal right ventricular wall motion,C0507618,ventricular wall,No match,C0507618,ventricular wall,No match
1,AgilentB00      ,RV-0022         ,RV,C0225904,Right Ventricle,53085023,Global hypokinesia of right ventricle,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0023         ,RV,C0225905,Right Ventricle,53085024,_ right ventricular free wall hypokinesia,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0024         ,RV,C0225906,Right Ventricle,53085025,Right ventricular free wall akinesia,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0025         ,RV,C0225907,Right Ventricle,53085026,Right ventricular free wall dyskinesia,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,RV-0026         ,RV,C0225908,Right Ventricle,53085027,The right ventricle is not well visualized.,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0046         ,RV,C0225909,Right Ventricle,53085028,Aneurysmal dilatation of the RV free wall is suggestive of RV dysplasia.,C0002940,Aneurysmal dilatation,85659009,C0002940,Aneurysmal dilatation,85659009
1,AgilentB00      ,RV-0048         ,RV,C0225910,Right Ventricle,53085029,There is no mass or thrombus in the right ventricle.,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0049         ,RV,C0225911,Right Ventricle,53085030,There is a thrombus in the right ventricle.,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0050         ,RV,C0225912,Right Ventricle,53085031,There is a mass in the right ventricle.,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,RV-0053         ,RV,C0225913,Right Ventricle,53085032,There is a catheter in the right ventricle.,C0225883,right ventricle,53085002,C0225883,right ventricle,53085002
1,AgilentB00      ,SH-0001         ,SH,C0018792,Atrial,59652004,No left ventricular to right atrial shunt,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SH-0002         ,SH,C0018793,Atrial,59652005,"Left ventricular to right atrium shunt, _",C0225844,right atrium,73829009,C0225844,right atrium,73829009
1,AgilentB00      ,SH-0003         ,SH,C0018794,Atrial,59652006,No atrial shunt,C0018792,atrial,59652004,C0018792,atrial,59652004
1,AgilentB00      ,SH-0004         ,SH,C0018795,Atrial,59652007,"Left to right atrial shunt, _",C0018792,atrial,59652004,C0018792,atrial,59652004
1,AgilentB00      ,SH-0005         ,SH,C0018796,Atrial,59652008,"Right to left atrial shunt, _",C0018792,atrial,59652004,C0018792,atrial,59652004
1,AgilentB00      ,SH-0006         ,SH,C0018797,Atrial,59652009,Atrial bi-directional shunt,C0018792,Atrial,59652004,C0018792,Atrial,59652004
1,AgilentB00      ,SH-0007         ,SH,C0018798,Atrial,59652010,Contrast injection shows no right to left atrial shunt,C0021485,injection,69928007,C0021485,injection,69928007
1,AgilentB00      ,SH-0008         ,SH,C0018799,Atrial,59652011,Contrast injection shows  right to left atrial shunt,C0021485,injection,69928007,C0021485,injection,69928007
1,AgilentB00      ,SH-0009         ,SH,C0018800,Atrial,59652012,Contrast injection shows  left to right atrial shunt,C0021485,injection,69928007,C0021485,injection,69928007
1,AgilentB00      ,SH-0010         ,SH,C0018801,Atrial,59652013,Normal fetal right to left atrial shunt,C0232357,Normal,45332005,C0232357,Normal,45332005
1,AgilentB00      ,SH-0011         ,SH,C0018802,Atrial,59652014,No fontan baffle leak,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,SH-0012         ,SH,C0018803,Atrial,59652015,_ fontan baffle leak,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,SH-0013         ,SH,C0018804,Atrial,59652016,No venous baffle leak,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,SH-0014         ,SH,C0018805,Atrial,59652017,_ venous baffle leak,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,SH-0015         ,SH,C0018806,Atrial,59652018,No ventricular shunt,C0728823,ventricular shunt,258593008,C0728823,ventricular shunt,258593008
1,AgilentB00      ,SH-0016         ,SH,C0018807,Atrial,59652019,"Left to right ventricular shunt, _",C0728823,ventricular shunt,258593008,C0728823,ventricular shunt,258593008
1,AgilentB00      ,SH-0017         ,SH,C0018808,Atrial,59652020,"Right to left ventricular shunt, _",C0728823,ventricular shunt,258593008,C0728823,ventricular shunt,258593008
1,AgilentB00      ,SH-0018         ,SH,C0018809,Atrial,59652021,Ventricular bi-directional shunt,C0542331,shunt,257351008,C0542331,shunt,257351008
1,AgilentB00      ,SH-0019         ,SH,C0018810,Atrial,59652022,No residual ventricular septal defect shunt,C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,SH-0020         ,SH,C0018811,Atrial,59652023,"Residual left to right ventricular septal defect shunt, _",C0018818,ventricular septal defect,156914003,C0018818,ventricular septal defect,156914003
1,AgilentB00      ,SH-0021         ,SH,C0018812,Atrial,59652024,No patent ductus arteriosus detected,C3495549,patent ductus arteriosus,253686000,C3495549,patent ductus arteriosus,253686000
1,AgilentB00      ,SH-0022         ,SH,C0018813,Atrial,59652025,"Patent ductus arteriosus, left to right shunt, _",C0013274,Patent ductus arteriosus,83330001,C0013274,Patent ductus arteriosus,83330001
1,AgilentB00      ,SH-0023         ,SH,C0018814,Atrial,59652026,"Patent ductus arteriosus, right to left shunt, _",C0013274,Patent ductus arteriosus,83330001,C0013274,Patent ductus arteriosus,83330001
1,AgilentB00      ,SH-0024         ,SH,C0018815,Atrial,59652027,"Patent ductus arteriosus, bi-directional shunt",C0013274,Patent ductus arteriosus,83330001,C0013274,Patent ductus arteriosus,83330001
1,AgilentB00      ,SH-0025         ,SH,C0018816,Atrial,59652028,"Patent ductus arteriosus, bi-directional shunt, right to left in systole",C0013274,Patent ductus arteriosus,83330001,C0013274,Patent ductus arteriosus,83330001
1,AgilentB00      ,SH-0026         ,SH,C0018817,Atrial,59652029,Patent aorto-pulmonary shunt,C0024109,pulmonary,39607008,C0024109,pulmonary,39607008
1,AgilentB00      ,SH-0027         ,SH,C0018818,Atrial,59652030,Normal fetal right to left patent ductus arteriousus shunt,C0232357,Normal,45332005,C0232357,Normal,45332005
1,AgilentB00      ,SH-0028         ,SH,C0018819,Atrial,59652031,"Collateral, left to right shunt",C0428870,left to right shunt,66130006,C0428870,left to right shunt,66130006
1,AgilentB00      ,SU-0001         ,SU,C0242482,Summary report,371534008,No cardiac disease identified,C0018799,cardiac disease,56265001,C0018799,cardiac disease,56265001
1,AgilentB00      ,SU-0002         ,SU,C0242483,Summary report,371534009,Normal echocardiogram for age,C0013516,echocardiogram,40701008,C0013516,echocardiogram,40701008
1,AgilentB00      ,SU-0003         ,SU,C0242484,Summary report,371534010,Normal fetal echocardiogram,C0013516,echocardiogram,40701008,C0013516,echocardiogram,40701008
1,AgilentB00      ,SU-0004         ,SU,C0242485,Summary report,371534011,No significant change from last echocardiogram,C0013516,echocardiogram,40701008,C0013516,echocardiogram,40701008
1,AgilentB00      ,SU-0005         ,SU,C0242486,Summary report,371534012,Significant change from last echocardiogram,C0013516,echocardiogram,40701008,C0013516,echocardiogram,40701008
1,AgilentB00      ,SU-0006         ,SU,C0242487,Summary report,371534013,"Technically difficult, suboptimal study",C0332218,difficult,401335003,C0332218,difficult,401335003
1,AgilentB00      ,SU-0007         ,SU,C0242488,Summary report,371534014,Limited study,C2674459,Limited,No match,C2674459,Limited,No match
1,AgilentB00      ,SU-0008         ,SU,C0242489,Summary report,371534015,Recommend sedated study,C0235195,sedated,17971005,C0235195,sedated,17971005
1,AgilentB00      ,SU-0009         ,SU,C0242490,Summary report,371534016,Extra-corporeal membrane oxygenation,No match,No match,No match,No match,No match,No match
1,AgilentB00      ,SU-0010         ,SU,C0242491,Summary report,371534017,Echocardiography guided endomyocardial biopsy,C0013516,Echocardiography,40701008,C0013516,Echocardiography,40701008
1,AgilentB00      ,SU-0011         ,SU,C0242492,Summary report,371534018,Echocardiography guided pericardiocentesis,C0191234,pericardiocentesis,8495002,C0191234,pericardiocentesis,8495002
1,AgilentB00      ,SU-0012         ,SU,C0242493,Summary report,371534019,Telemedicine report confirmed,C0162648,Telemedicine,No match,C0162648,Telemedicine,No match
1,AgilentB00      ,SU-0016         ,SU,C0242494,Summary report,371534020,Normal fetal echocardiogram.,C0013516,echocardiogram,40701008,C0013516,echocardiogram,40701008
1,AgilentB00      ,SU-0019         ,SU,C0242495,Summary report,371534021,Sedated echo.,C0235195,Sedated,17971005,C0235195,Sedated,17971005
1,AgilentB00      ,SV-0001         ,SV,C0152424,Common ventricle,45503006,"Single ventricle, unspecified ventricular morphology",C0152424,Single ventricle,45503006,C0152424,Single ventricle,45503006
1,AgilentB00      ,SV-0002         ,SV,C0152425,Common ventricle,45503007,"Single ventricle, double inlet left ventricle",C0344622,double inlet left ventricle,253283000,C0344622,double inlet left ventricle,253283000
1,AgilentB00      ,SV-0003         ,SV,C0152426,Common ventricle,45503008,"Single ventricle, double inlet right ventricle",C0152424,Single ventricle,45503006,C0152424,Single ventricle,45503006
1,AgilentB00      ,SV-0004         ,SV,C0152427,Common ventricle,45503009,"Single ventricle, right ventricle morphology",C0152424,Single ventricle,45503006,C0152424,Single ventricle,45503006
1,AgilentB00      ,SV-0005         ,SV,C0152428,Common ventricle,45503010,"Single ventricle, left ventricle morphology",C0152424,Single ventricle,45503006,C0152424,Single ventricle,45503006
1,AgilentB00      ,SV-0006         ,SV,C0152429,Common ventricle,45503011,Normal single ventricular systolic and diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SV-0007         ,SV,C0152430,Common ventricle,45503012,Normal single ventricular systolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SV-0008         ,SV,C0152431,Common ventricle,45503013,Normal single ventricular diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SV-0009         ,SV,C0152432,Common ventricle,45503014,Hyperdynamic single ventricular function,C5238742,Hyperdynamic,No match,C5238742,Hyperdynamic,No match
1,AgilentB00      ,SV-0010         ,SV,C0152433,Common ventricle,45503015,_ decreased single ventricular systolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SV-0011         ,SV,C0152434,Common ventricle,45503016,Abnormal single ventricular diastolic function,C0018827,ventricular,21814001,C0018827,ventricular,21814001
1,AgilentB00      ,SV-0012         ,SV,C0152435,Common ventricle,45503017,Normal single ventricle wall motion,C0152424,single ventricle,45503006,C0152424,single ventricle,45503006
1,AgilentB00      ,SV-0013         ,SV,C0152436,Common ventricle,45503018,Segmental wall motion abnormality,C0807885,Segmental wall motion,No match,C0807885,Segmental wall motion,No match
1,AgilentB00      ,TV-0001         ,TV,C0040960,Tricuspid Valve,46030003,Normal tricuspid valve,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0002         ,TV,C0040961,Tricuspid Valve,46030004,Small tricuspid valve annulus,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0003         ,TV,C0040962,Tricuspid Valve,46030005,Large tricuspid valve annulus,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0004         ,TV,C0040963,Tricuspid Valve,46030006,Tricuspid valve fails to coapt,C1269006,Tricuspid valve,181288007,C1269006,Tricuspid valve,181288007
1,AgilentB00      ,TV-0005         ,TV,C0040964,Tricuspid Valve,46030007,Tricuspid valve deformities; unspecified,C1269006,Tricuspid valve,181288007,C1269006,Tricuspid valve,181288007
1,AgilentB00      ,TV-0006         ,TV,C0040965,Tricuspid Valve,46030008,Tricuspid valve stenosis,C0040963,Tricuspid valve stenosis,155346002,C0040963,Tricuspid valve stenosis,155346002
1,AgilentB00      ,TV-0007         ,TV,C0040966,Tricuspid Valve,46030009,Thickened tricuspid valve leaflet,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
1,AgilentB00      ,TV-0008         ,TV,C0040967,Tricuspid Valve,46030010,Shortened tricuspid valve chordae,C0040960,tricuspid valve,46030003,C0040960,tricuspid valve,46030003
